project_id,hist_exchange_rate(usd) 
3048694,1.0
55217,1.0
1427811,1.0
2412957,6.5409965726
2384086,1.0
2205141,0.9184423218
3513457,1.0
2640522,1.0
1607716,1.0
3391719,1.0
2652373,1.0
2040561,0.6567606393
1143532,1.0
3309749,1.3649716544
2271306,1.0
2883191,1.0
867037,1.0
3504193,0.7901503826
46621,1.0
2035122,1.0
62173,1.0
1868607,1.0
2621961,1.0
831155,1.0
3353669,1.4482524024
2520499,1.0
395035,1.0
604409,1.0
3523679,1.0
1337995,1.0
997455,1.0
92067,1.0
1908485,0.8940545373
2838408,0.809052808
3129596,0.757904552
2974356,1.0
1351671,1.0
1609044,1.2456186936
641565,1.0
521257,1.0
788066,1.0
3001898,1.3302674161
2833272,1.0
765571,1.0782465589
938537,1.0
3691761,0.7909148038
2999949,7.7929036284
2410773,1.0
609196,1.0
57889,1.0
58891,1.0
648958,1.0
3275662,18.6221968523
2008172,1.0
1662838,1.0
1105260,1.0
1524418,1.0
1508323,1.0
38361,1.0
3373532,1.0
3506833,1.0
2167360,1.0
3349936,0.7453014712
1833588,1.1949382608
264947,1.0
989451,1.0
776383,1.0
3357481,0.765049408
3549635,1.4662673948
916454,0.5949316752
522445,1.0
1227280,1.0906883206
2694601,1.0
3421755,1.0
3140451,113.2629801604
3661084,1.0
66634,1.0
1534855,1.0
3370416,0.8596973865
791299,1.0
1185480,0.5991559606
1289961,1.0
3180082,1.0
159710,1.0
3104855,0.737020316
3413828,1.3047084233
899370,1.1447708199
3462848,1.0
448159,1.0
2565163,1.0
2677251,8.9025353665
3152103,1.0
2098751,1.0
2442534,0.8965393581
1232389,1.0
519743,0.6424821184
1031336,1.0
3679656,1.0
3488510,0.7820365119
1448342,1.0
1833704,0.6475123263
1380849,1.0
1887576,1.0
561212,1.0
1007723,1.0
2099523,1.0
3456413,1.0
2614661,1.0
152016,1.0
3647517,0.7619554609
3224553,1.0
3250387,0.7022756513
603486,1.0
1803627,1.0
2354025,1.0
3502739,0.7630883131
2254800,1.4068681319
3083011,1.0
108502,1.0
3363559,1.333816137
759398,1.0
3215917,1.3479003073
2315385,1.0
3083257,1.0
2929315,1.0
994946,1.0
2877667,1.0
2009611,0.896458987
996350,1.0
2343617,1.0
2055252,1.0
2801887,1.0
3350217,0.8507742045
1401206,1.0
2522604,1.0
62707,1.0
2391019,0.8965393581
388014,1.0
2652800,1.0
483592,1.0
1515659,1.0
2295039,1.0
2807278,1.0
3482625,1.0
2816829,1.0
2789969,1.0
1892421,0.6538565629
2675952,0.915164272
1072400,1.0
1494863,0.6436696947
2359336,0.9601229688
3528869,1.0
59842,1.0
435533,1.0
2813785,1.0
994639,1.0
1459332,1.0
2946793,1.0
1953732,1.0
1932154,1.0
3077130,17.8362416107
1162215,1.0
47080,1.0
2378106,1.0
1096355,1.0
499062,1.0
2317884,1.0
2882697,1.0
2754054,1.0
2242566,1.0
2453072,0.6842497588
263055,1.0
941100,1.0
1865464,1.0
2996626,1.0
55089,1.0
212002,1.0
2939003,0.7670320784
2902827,0.8
1891597,1.0
2396055,1.3320781782
1726079,1.0
217998,1.0
2964272,1.0
665982,1.0389208315
2201635,1.0
34138,1.0
1251842,0.6160389761
2105328,1.0
1687174,1.0
3003832,1.0
358825,1.0
3440539,6.4450492483
792533,1.0
1562975,1.0
3048284,0.8434547908
160895,1.0
334581,1.0
2522297,1.3536520348
2588413,1.0
1133236,1.0862712252
979983,1.0
1839903,1.0
3404587,0.768032057
1362970,1.0
667449,1.0
2077880,0.9290226682
1988923,1.0
788630,1.0
3197970,19.5102505695
1398437,1.0
315389,1.0
1065576,1.0
149771,1.0
1637302,1.0
3028646,0.8517887564
1067022,1.0
2779217,0.7571960718
3108064,1.0
2589888,1.0
3691934,6.6926938593
1884846,1.0
142509,1.0
1013800,1.0
1556126,1.0
1241857,1.0
1824572,1.0
589087,1.0
1176796,1.0
1692876,1.0
116499,1.0
3405424,1.0
386126,1.0
1648789,1.0
395234,1.0
3357404,1.0
3260092,8.2556042885
2717979,1.0
2366813,1.0
2998046,1.0
1769467,7.8521126761
1181645,0.5943262411
286109,1.0
1730068,1.2675828618
2496537,1.0
1148863,1.0
2838439,0.7775202781
254873,1.0
2869357,1.0
6860,1.0
3294626,0.8084727949
1771495,1.0
62054,1.0
981276,1.0638470026
1634606,1.2452664797
3319392,0.8379420144
1136248,1.0
427510,1.0
3470443,1.0
2496744,1.3053517093
3330667,1.0
2815105,1.0
2757470,1.0
160395,1.0
17727,1.0
699618,0.6176191172
2944943,1.0
419578,1.0
2701605,1.0
3659185,1.3391111111
889419,1.0
45521,1.0
1377490,1.0
2644675,0.8173262327
3024959,1.0
2573556,1.0
933183,1.0
1151604,1.0
477971,1.0
2290191,1.0
2653466,0.8110682226
283246,1.0
2061267,1.0
1406908,1.1389246619
3653260,1.0
2654407,1.0
892604,1.0
1604072,1.0
2376261,1.0
17933,1.0
566329,1.0
80512,1.0
1928808,1.0
2969643,18.1815632667
1418624,1.0
2162251,0.6568654775
8765,1.0
3040866,1.0
2394817,1.0
1596808,1.0
2851033,1.0
3296608,1.3804208912
572315,1.0
1961098,1.0
2521587,1.0
1399215,1.0
193905,1.0
2156197,1.0
2311677,1.0
104906,1.0
3052285,1.0
2929423,1.0
2354432,1.3351336754
998913,1.0
2933921,0.77053102
622530,1.0
3660227,110.7699154428
3205514,1.0
1287417,1.0
2412250,1.0
2698194,1.0
2110315,0.8801267383
1285415,1.0
2511062,1.0
1400776,1.0
2273731,1.0
3470699,1.0
677552,1.0
1977086,1.0
707991,1.0
2292833,1.0
2176798,1.0
2576693,0.764056154
595368,1.0
2484431,1.0
474406,1.0
745454,0.6122351383
3263271,1.0
179768,1.0
744441,1.1435056377
12050,1.0
1969088,0.6412893746
2801454,1.0
431047,1.0
2245209,0.8769622029
1079741,1.0
866711,1.0
1928258,0.6418760166
2524052,0.8961376467
16515,1.0
60241,1.0
615413,1.0
1830183,1.2293678266
3658254,19.3502690306
2796173,1.0
1597734,1.0
39792,1.0
129111,1.0
622748,1.0
2528205,1.0
1357365,0.6415451775
2511118,1.0
1552106,6.4137841801
3257179,0.8041170794
2457594,1.0
1465585,1.0
2951103,18.7295822524
1648368,1.0
2874266,1.0
518204,1.0
13157,1.0
181408,1.0
2817237,0.9441087613
3479683,1.0
2909135,1.0
899390,1.0
2147393,1.0
647587,1.0
2832101,1.0
814383,1.0
1022652,1.0
60013,1.0
1240320,0.6028987707
3299683,1.2832153608
711843,1.1037866124
2195634,1.0
696573,1.0
3293672,1.0
1073562,1.0
3305836,1.0
2947777,1.0
1701698,1.0
115010,1.0
3310149,0.8129420372
191004,1.0
1771272,0.6418760166
2012899,1.0
1066307,1.0
1881730,1.2582011536
3456208,1.0
70862,1.0
830335,1.0
3182083,1.0
1726535,1.0
33111,1.0
852080,1.1107989338
746706,1.0
79734,1.0
2909243,1.0
551315,1.0
1538537,1.0
2713647,1.0
141951,1.0
78201,1.0
539126,1.0
2945296,1.0
1503663,1.0
2900030,18.9844464776
3369949,1.0
2000054,6.6981504758
3277338,0.72388243
1698320,1.273363602
1546942,1.0
3316428,1.0
950466,1.0
40584,1.0
674651,0.6258292791
1741778,1.0
1097119,1.0
61645,1.0
3660035,1.0
37619,1.0
2698739,1.2795881902
679453,0.6262671106
75106,1.0
3382732,0.8577800652
2659846,1.0
407719,1.0
333849,1.0
1755245,1.0
2245949,1.0
1756229,1.0
3069063,1.2719911354
2921837,1.0
62170,1.0
510804,1.0
2908942,1.0
2951718,1.2904866287
57139,1.0
1743137,1.0
910350,1.0
3028445,1.0
78147,1.0
127369,1.0
2595492,0.7594708899
1366051,1.0
1960490,1.0
2840970,1.0
2990838,1.0
2832824,1.298153714
1811105,0.6479714668
3072380,1.0
3281149,18.5693958858
7019,1.0
328584,1.0
1405831,1.0
2409734,1.0
5893,1.0
2391669,1.0
1274770,1.0
3176603,0.8580744809
625540,1.0
403233,1.0
111790,1.0
1664079,1.0
3694112,1.0
2328327,1.0
68615,1.0
3139978,109.3197169508
1424203,1.0
2459318,1.0
1435740,1.3495772343
3545639,1.0
2725607,1.3770641365
3144372,1.0
3536605,1.3409131127
342553,1.0
3054741,1.0
1742980,1.0
52160,1.0
991041,1.0
2724686,1.0
2176973,0.6548142603
3694822,0.7909148038
2245681,0.6949692463
2802908,1.0
235364,1.0
1097708,1.0
2976021,1.0
2323930,1.0
2560287,1.0
1167270,1.0
1526546,1.0
992014,1.0
370544,1.0
468829,1.0
2224871,0.9228497601
458169,1.0
1209955,1.0
1850085,0.6437308869
1843482,1.0
418251,1.0
2355527,1.0
1244858,1.0
2862,1.0
55736,1.0
3506878,0.8733624454
3117782,0.737020316
3699411,0.7840583602
809484,1.0
2891846,1.0
1730664,0.9233610342
3316322,1.3083922333
1830325,1.0
3358280,0.7512213871
3690521,1.0
1954147,1.0
745,1.0
2750498,1.0
105814,1.0
2734956,1.0
45344,1.0
1688528,1.0
2333252,1.0
1063935,1.0
2709709,0.8006043701
503649,1.0
2361963,1.0
2148599,1.0
2454596,0.8916629514
2361238,1.0
1811414,0.6365642655
1763043,1.0
2324065,1.0
1494624,0.6415451775
2938525,1.0
1702020,1.2019616585
80890,1.0
2824308,9.0536442043
723439,1.0
46572,1.0
430197,1.0
2595410,0.8962179602
871164,1.0878127896
70225,1.0
953250,1.0
3079170,1.0
2427227,1.0
1425052,0.6643962848
203348,1.0
1678388,1.0
3708277,19.2024501475
2253511,1.0
19437,1.0
2757683,1.0
2234235,1.0
2320466,1.0
2697748,1.0
1860592,1.0
3073762,1.0
276380,1.0
1364770,1.0
55332,1.0
978745,1.0
3649948,1.0
3703167,1.0
968814,1.0
62296,1.0
2758831,0.9573042313
584977,0.6580037665
679006,1.0
462416,1.0
1033584,1.0
2874317,1.0
874231,1.0
863259,1.0
3291415,0.7211140842
1172240,1.0
2112220,1.0
2561431,0.7625785035
1412244,0.8109642365
1527260,1.0
3665160,0.885661146
2537089,1.0
504809,1.0
456187,1.0
32730,1.0
1329420,1.0
29264,1.0
2325490,1.0
1717233,1.0
3658314,19.2630880792
2486262,1.0
634149,1.0
1659826,0.6393765675
2747226,1.0
87131,1.0
1535289,1.0
1736596,1.0
880112,1.0
2689211,1.0
2779876,1.0
1562524,1.0
1773361,1.2019616585
2408710,0.705202056
2443571,1.0
2989951,1.0
2195890,0.6643667297
1838747,1.0
2446894,1.2682883523
501249,1.0
452487,1.0
34914,1.0
115403,1.0
2938320,1.0
1052943,0.6390585553
2950703,1.0
1813611,0.8916629514
2928702,7.7928724544
1794299,1.0
3500601,1.0
2671119,0.8048826291
2422984,1.3106932607
34248,1.0
3157132,1.0
2885815,1.0
2447487,1.0
2272689,1.0
1806738,1.0
2850418,1.0
2283089,1.0
3129584,1.249872989
2403756,1.0
1023515,1.0
1716562,1.0
2763980,1.0
1340775,0.6224239062
2875125,1.0
316399,1.0
1677855,1.0
2513289,1.0
57081,1.0
131635,1.0
1713317,1.0
622806,1.0
2230238,1.0
1776780,1.3211127487
1709232,1.0
3103598,0.8442380751
918179,1.0
2670877,1.0
1771320,1.0
54798,1.0
1930204,1.0
996702,1.0
242578,1.0
2344326,1.0
2414117,1.0
1785094,1.0
2922950,1.0
2133829,1.0
2019578,1.0
1890263,1.3388466696
3267629,0.7022756513
2012207,1.0
2623098,1.0
2389803,1.0
2757898,1.0
899894,0.5943262411
863268,1.0
2656635,1.0
701074,1.0
3205572,1.0
472338,1.0
1757053,1.0
2048026,8.4527742862
33051,1.0
1303872,0.6030482257
1907464,1.0
201452,1.0
494987,1.0
1642194,1.0
2909343,1.3531612079
1650574,1.2643582641
1826790,1.0
2100383,1.0
1019083,0.5938004402
2650552,1.0
2749935,1.0
2862655,1.0
3009643,1.3261706509
8275,1.0
451874,1.0
2895021,1.0
2767513,1.4388270018
37393,1.0
1364422,1.0
186427,1.0
2253504,0.705968644
3697148,1.0
1700536,1.0
3689925,1.0
1529612,1.0
2603717,0.8907892393
550572,1.0
3035837,1.0
2841497,0.8048826291
1412269,6.6676199839
2859066,1.0
3260647,1.2512007685
3141663,1.0
1758303,1.0
692847,1.0
1908341,1.0
2402074,1.0
3396886,0.7891607472
594030,1.0
2661397,7.7581687612
1584463,0.6475088968
182050,1.0
2935572,0.9181893306
3307659,0.8608074374
3198473,19.1422139156
1597790,1.0
3398586,0.7540008522
2303314,1.0
1130165,1.0
671358,1.0
2123807,1.0
2880746,0.9218289086
3686654,0.7686222222
2351353,1.0
544351,1.0
1557395,1.0
3359755,1.0
2387035,0.7707835325
2196539,1.330474934
1554813,1.0
3168334,1.0
1331426,1.1377355477
3344075,1.0
30460,1.0
3160474,1.0
9905,1.0
46923,1.0
529548,1.0
1282670,1.0
2682667,1.0
2171747,1.0
3306254,105.8531826681
3005286,1.0
2972351,1.0
1253978,1.0
579941,1.0
1763310,1.0
1742819,1.2643582641
707122,1.0
977924,1.0
2009432,1.0
2824542,1.0
482658,1.0
2171836,0.9451795841
400492,1.0
2280074,1.0
2821344,1.0
785770,1.0
2949322,0.7728309461
1832327,1.0
2160203,1.0
416767,1.0
3520427,0.7630883131
2260943,1.0
226566,1.0
606996,1.0
3055690,1.0
847965,1.0
2579911,0.764056154
63182,1.0
1003184,1.0
2052426,0.9356287425
2759108,1.0
1255183,1.0
772928,0.60452469
1218068,1.0
1060819,1.0
351843,1.0
1543722,1.0
1923529,1.0
1862079,1.0
2050268,1.0
52196,1.0
861503,1.0
61711,1.0
373383,0.6163979105
1504518,0.8157937673
3238766,1.0
599154,1.0
2352822,0.7103476745
2143652,1.0
2593835,1.0
1690639,1.292693662
3442079,1.3066033664
2647137,1.3161903055
1315348,1.0
2922018,1.3596714092
1982822,1.0
1029368,1.0
3097684,1.0
1681056,1.0
3266969,18.5888263666
104077,1.0
602004,1.0
284622,1.0
311230,1.0
223047,1.0
2188003,1.0
2984513,0.8791208791
61763,1.0
507961,1.0
2705369,1.0
2902043,1.0
194070,1.0
651652,0.6406499127
3090740,1.0
1716102,1.2676376878
2358320,0.6996844004
37633,1.0
1865268,0.6538179148
1573000,1.0
377364,1.0
864040,1.0
2744622,0.792172524
2321005,0.6894456763
3049780,1.0
1683362,1.0
2996050,1.0
1281255,1.0
2936993,1.3195672625
887370,1.0
2358372,1.0
2646734,1.0
1535559,1.0
2666820,1.0
3024866,1.0
41610,1.0
1065541,1.0
510265,0.6564224104
2591420,1.0
2699610,1.0
2265677,0.9157509158
2799576,1.0
321452,1.0
3525067,1.3391111111
2082474,6.5597467687
919966,1.0
800158,1.0
581765,0.5981683921
2067721,0.6483848065
137164,1.0
1694090,0.6732553823
3537319,0.8888888889
3418217,0.863632438
746252,1.064929361
2747585,1.0
1334395,1.0
3466757,1.0
770776,1.0
491810,1.0
3281138,1.0
795438,1.0
2063181,1.0
3007259,1.0
2200677,1.0
1034474,0.5833088019
2312689,1.0
1210738,1.0
3045893,1.0
1980688,0.6408785298
2322436,1.0
1758556,0.6853358562
2164099,0.6626763177
2366955,1.3271095153
1828351,1.0
2328316,1.0
20019,1.0
1906710,1.0
1028038,1.140480727
1687251,0.6475088968
61682,1.0
1351635,1.0
1422905,1.0
1536220,1.0
2441517,1.0
2484032,1.0
2874355,1.0
2472138,1.0
2837736,1.0
3521584,0.876501008
2982757,0.8931761343
28753,1.0
2561498,1.2865744069
197018,1.0
3221617,1.0
167041,1.0
1467447,0.6357366268
3409656,19.0828496042
1387789,0.6230349949
2130327,1.0
2940094,0.7787602715
3521137,1.0
1357884,1.0
918441,1.0
41402,1.0
3646247,1.3380218998
3487803,1.0
2183516,1.0
2738612,1.0
978961,1.0835770693
2510983,0.9017132552
1232678,1.0
642972,1.0
2657074,0.7707775994
380364,1.0
2344256,1.0
512245,1.0
2665959,7.7561367069
2441439,0.6827095272
1706275,1.0
3282156,1.0
2193750,0.6674163621
470518,1.0
2644424,1.0
3316842,0.7069901183
41877,1.0
832366,1.0
1272494,1.0964978775
315256,1.0
2633702,0.8874689386
522498,1.0
2844729,0.8014807959
10076,1.0
656041,0.6227050637
1694688,1.0
1854702,1.0
399911,1.0
11543,1.0
2574157,1.0
2950337,1.0
2486936,1.0
3387068,1.0
344398,1.0
2821866,0.8122092471
3341827,1.0
835160,1.0
3249211,1.0
1734403,1.0
636665,1.0
1454492,0.8050233457
3538182,0.7728907209
1962520,0.6412893746
1580395,0.6769628585
1824220,1.0
1256760,1.0
683803,1.0
3226620,1.0
2753145,1.0
1193873,1.0
2285134,1.485280756
696559,1.0
3524731,1.0
2747349,1.0
229916,1.0
2742646,1.0
1077990,1.1058696157
86409,1.0
3338944,0.7464097329
2137717,1.0
92415,1.0
1716204,1.0
1889772,0.6444345105
16539,1.0
1670565,1.0
3418820,1.3233076264
3553468,0.7552314855
2476161,1.0
3533475,1.0058381247
1855488,1.0
1866286,6.5917646019
1732373,1.0
1754628,1.0
2663983,1.0
1090502,1.0
3135355,0.7525404754
640426,1.0
2128501,1.0
33629,1.0
2202975,1.0
3475128,1.0
2198379,1.0
528230,0.6452095808
1282063,1.2729972919
770967,1.0
512620,1.0
3646570,1.0
3187732,1.0
490660,1.0
1884844,1.2500445712
3512394,1.3570117955
114337,1.0
2801717,1.3281777278
488519,1.0
3244318,0.9777351568
550961,1.0
1538887,1.0
1087687,1.0
2396375,1.2528282031
692260,1.0
3095309,1.0
3119419,0.8478168716
2367618,1.0
2180691,1.0
3451316,1.0
960066,1.0
2386442,1.0
3475081,19.6437554585
1972496,1.0
1605514,1.0
2055286,1.0
2594530,1.3231483963
878434,1.0
1225635,0.6094506339
2409273,1.0
2299338,1.0
2142938,0.8925383792
131523,1.0
505729,1.0
3409256,8.9038560411
1885399,1.0
710047,0.5942238267
184596,1.0
2171115,1.0
1713336,1.3387811634
2001962,1.0
1252686,1.0
1773490,1.0
581773,0.6493589744
279923,1.0
1778814,1.0
3129635,0.7552312681
2944313,1.0
1764575,1.0
1766555,1.0
608134,1.0
1299861,1.0
29061,1.0
1545397,1.0
71458,1.0
2360818,1.0
1359803,0.6230349949
40604,1.0
644220,1.0
1167842,1.0
2028131,1.0
2063523,1.0
1660552,0.6585788562
2388336,1.0
3062652,1.0
2777018,1.0
2894734,1.0
3238244,1.0
3157476,1.0
49019,1.0
2436297,1.0
638636,1.0
1562081,1.0
1339284,1.0
703731,1.0
2709889,1.0
2665719,1.0
3016740,0.7714398804
2283432,0.6902650944
2909672,0.805014111
1784021,1.2199928341
3315721,0.9929764454
2233769,0.9937246216
2003984,1.4318549111
37726,1.0
3341826,1.0
1377796,1.1596221191
2822763,0.7786885246
909910,1.0
720212,1.0
598982,1.0
2186860,0.6706860327
3549981,1.3152068875
3534231,1.0
2022225,0.9290226682
1351333,1.0
524693,0.6447658927
2901499,1.0
82702,1.0
1484435,0.8019889326
997994,1.0
2112457,0.651909875
1026461,1.0951277836
79161,1.0
1252376,1.0
279310,1.0
2525255,1.0
1675424,1.0
1278126,1.0
3438315,1.0
1998459,1.0
1868691,1.0
1622249,0.6502943502
457277,1.0
30072,1.0
3406593,1.0
3474681,1.0
3533566,1.0
3019353,1.0
538215,1.0
2149394,1.0
2800675,0.8525876034
2578615,1.0
3358615,0.7434966932
975595,1.0
3210583,1.2716152118
3657906,1.0
3238196,1.0
3031588,1.0
1699147,1.0
1044890,1.0
3322281,18.4150775695
3363770,1.0
3407141,1.0
1785234,1.0
280540,1.0
3219888,1.0
2963023,1.3207176649
464724,1.0
3360932,1.0
2873870,0.7973941675
1354933,1.2464840183
3544812,1.0
3415460,1.0
3458332,0.865950814
1846994,1.0
3365721,1.0
3392827,1.0
1001243,1.0
965366,0.738989063
1121676,1.0
1241250,1.0
3476612,0.8691873099
3534600,0.7792804622
2781668,20.6544919837
2124207,1.0
3479714,1.0
3400583,1.0
3458346,1.0
3415809,1.4216718266
2862741,1.0
1182817,1.0
3129799,1.0
3397348,1.0
3396831,1.0
2799284,0.9486765961
3482999,1.0
3547009,0.7609739009
3427445,0.7702343147
2613477,1.0
3041850,1.0
294570,1.0
1053235,1.0649121517
3217183,0.8499065103
3708676,1.0
1537830,1.2653152349
437103,1.0
1604794,1.0
2242948,1.0
3383516,19.2866171321
3391659,0.8535336292
2277168,1.2988586479
1536741,0.6602048591
2979825,1.0
3251488,1.0
3523933,1.3628820961
2675138,1.0
3419372,0.8729050279
3389450,1.0
47514,1.0
3703584,1.0
2360541,0.710463786
1907427,0.9084302326
2732735,1.0
3349511,1.0
2827487,0.7990048817
3532505,0.881367883
3392751,1.0
2590492,1.0
3469134,1.3220850724
3366784,1.3918195383
3382341,1.0
2684623,1.3271095153
1534785,1.0
421712,1.0
3679610,1.0
1297050,1.0
3116742,0.7412358883
3427625,0.7640688172
3223509,0.819470622
3429058,1.0
3431313,1.0
3360832,1.0
1955868,1.0
3331748,0.7014695137
3144091,1.0
1963135,1.0
1698714,0.6681428437
1181854,1.0
1160675,1.0
3243373,1.0
200579,1.0
3442704,1.0
1291497,1.0
2446037,1.0
3400923,0.7664524422
455964,1.0
1316827,1.0
3408136,1.0
2702933,0.8010731432
1152796,1.0
3679236,1.0
1643787,0.6507346433
2574176,1.0
1328075,1.0
3687186,1.0
3674031,0.7623531506
35874,1.0
538058,1.0
31105,1.0
1109934,1.0
211705,1.0
2613577,1.0
42169,1.0
3394694,1.0
1065351,1.0
2506354,1.0
3444763,1.0
1458056,1.0
2865781,1.0
2762417,1.0
663960,1.0
3269601,1.0
3010461,1.0
3377165,20.4134860051
1322655,1.0
2310162,1.0
2266466,1.0
3484334,0.7794221283
1761028,0.6710342255
1968843,0.64201696
3677549,1.0
3681764,1.0
761733,1.0678097003
3482844,0.7672571831
2018265,1.2985100789
3401395,1.0
3541442,1.0
3221468,1.0
793729,1.0
593258,1.0
976429,1.0
3312132,1.0
3349404,1.2874926894
1565152,1.0
3655943,1.0
3509420,1.0
1488580,1.0
282793,1.0
3441450,1.4107472122
2504019,1.0
3419629,1.0
3328076,1.0
344271,1.0
685318,1.0
1011385,1.0
3237994,1.0
1831568,1.0
2701326,1.0
766948,1.0
2953303,1.0
475925,1.0
1307596,1.0
2274434,1.0
1551578,1.0
3355798,1.2923718003
2594044,1.0
1062288,1.0
377170,1.0
3546887,1.0
668167,1.0
3673321,1.0
2234610,1.0
707515,1.0
2852800,1.0
3528267,1.0
1979835,1.3074626866
3470913,0.8827683616
2863920,0.814765861
3256414,0.8005123279
3491449,1.0
961015,1.0
3664926,19.1899964961
2095434,0.659198429
157250,1.0
3262537,1.0
2029603,0.6547312306
1863275,1.0
2501663,1.0
3173518,1.0
3323939,1.0
3490722,20.3473396758
3283021,1.0
3528153,0.7911292445
3130961,0.8587376556
1071502,0.5847689464
1421348,1.0
2999160,18.1613394216
2331162,1.0
1827569,1.0
3680742,1.0
1952618,8.4474968372
3203262,0.7413967186
3240986,1.0
3364128,20.3922690241
3525925,1.0
3359652,1.0
3467113,0.7667686926
2413457,1.0
3044623,1.0
2136743,1.0
1742119,1.0
1203878,0.6032260496
2698219,1.0
3392725,1.0
2450228,1.0
2730644,0.9323140034
1922534,0.6567231843
1429342,1.0
2698235,0.9155832265
3469643,1.0
1576129,1.0
2691449,1.0
3383609,0.7662523901
2047487,1.0
3475140,1.0
1830059,1.0
3427255,1.0
3540061,1.0
3696742,1.3438224282
3264438,1.2778778451
3189229,0.7425521141
1086758,1.0
3330025,1.0
3659728,1.0
3258157,0.8116224332
208514,1.0
3463915,1.0
3475997,0.8717635777
1465758,1.0
956330,1.0
1034628,0.5873144201
1712336,1.0
3452337,0.7701269344
1055552,1.0
3692652,1.0
3383463,1.0
2335993,1.0
3153869,0.8419634588
909251,1.0
1480640,0.6371064648
573103,1.0
1153071,1.0
3326150,0.7031401356
3358497,1.2866959185
586674,0.6474203338
3384827,1.0
3248376,1.0
1591289,1.0
3354366,1.0
3657336,1.0
1482943,1.0
1250533,1.0
3547493,1.0
3647865,1.0
3539950,1.0
3088424,1.0
2527318,1.0
2232706,1.0
3676276,1.0
1227132,1.0
3496654,1.3122156108
1881798,1.0
3462409,1.0
42044,1.0
3434138,1.0
1475955,0.6378339234
2540784,1.0
1436779,1.0
3271865,1.0
3385687,0.7464097329
3557991,1.0
1941565,0.9012256669
1712484,1.0
3424471,0.7898905908
1000666,1.0
3656865,1.0
1831622,1.2493603801
3183914,1.2831656379
1074084,1.0721128853
3410706,1.0
63737,1.0
2575464,0.9821460775
3439825,1.0
1869272,1.0
611535,1.0
2947478,1.0
2260207,1.0
2384164,0.8747375787
3326431,1.0
3061115,1.0
3419394,0.8845643521
3421492,19.0177899418
1002313,1.0
3422178,0.876501008
3497590,1.0
1937238,0.9132420091
1968010,1.0
2251955,1.0
1300458,1.1372146299
3364682,1.0
1301974,1.0
654655,1.0
3433487,1.0
3705222,1.4300089047
3445287,1.0
3692232,1.0
3341382,0.8084074373
3361272,0.8535336292
3688032,1.3351134846
3705281,1.0
3521288,1.0
1524130,1.0
3383368,1.0
3450271,1.3723759746
3378577,1.0
2656356,1.0
1808408,1.0
3494347,0.7608862192
3394273,1.0
2844911,1.0
3691705,0.7902604959
2784826,0.8753501401
2666516,1.0
3417242,0.7640688172
2205380,1.0
1337825,1.0
3488959,1.0
1789851,1.0
1468256,0.6313833083
1708719,1.0
3667065,1.0
1635637,0.6505084151
3481273,1.0
2011398,1.0
646602,1.0
3694421,1.0
3366164,1.3638246462
3427233,1.0
3371014,1.0
1991883,0.6398052008
2878480,0.8005123279
2802996,1.0
2748070,1.0
3354677,0.7392658697
3357005,1.0
3702061,19.1851056212
3704962,1.0
1042148,1.0
2343684,1.0
3391871,1.0
3473867,1.0
1070311,1.0
2862158,1.3172660516
474151,0.6713494108
3419947,1.0
3404289,1.0
3442487,0.8582954253
1488607,1.0
532434,1.0
2007958,1.0
97464,1.0
3084143,0.7760984332
2642341,1.0
3504398,1.0
2319791,1.0
3551688,1.0
3670379,0.7599539904
3311929,1.0
2110711,1.0
2877436,18.5946378175
3337230,0.7024309482
2092690,0.6438222222
3411726,1.0
3335290,18.1447262155
2458333,1.0
1545417,1.0
693799,1.0
3431644,0.8862105636
2444433,1.0
2279393,1.0
1430133,1.0
3109914,1.0
3687940,1.3391111111
3675264,1.0
1048022,1.0
1653517,1.0
3373336,1.2734204793
2007994,1.0
2826026,1.3403691434
2045167,1.4159566915
492791,1.0
3673225,0.8982304859
3646888,1.0
1075843,1.0
2985036,1.0
3139220,0.8461668641
2847214,1.0
3136526,0.7528780654
3665077,0.8867606633
1253718,1.0
3388240,1.0
2345752,1.0
3468732,0.8827683616
1834621,1.3093795888
3409007,1.0
3438772,1.0
2051531,1.0
3709634,0.8914244963
3355763,1.286575017
3365062,1.0
780412,1.0
3462136,1.0
3455553,1.0
3523120,1.0
3094044,1.0
2618263,1.0
3551243,1.0
2335452,1.0
3324561,1.2852745829
2362797,1.3280823726
1006601,1.0
1424288,1.0
1425236,1.0
3068295,1.0
3406128,1.0
448037,1.0
1928286,0.6313833083
2735861,0.7949142911
1247068,1.3666299762
3399307,1.0
70958,1.0
1829021,1.0
3403296,1.0
1946189,0.6396025423
1967801,1.0
3376524,0.7600103066
350718,1.0
3442922,0.7675814602
3322016,0.8285004143
1887442,0.6444345105
1907474,1.0
3678508,1.0
3319562,1.0
2064507,0.6475352113
3237855,1.0
3115011,1.0
2873118,1.0
3359703,8.1294457177
418406,1.0
2730239,0.8039438756
948444,1.0
3311041,1.0
3456820,1.0
787285,1.0
2568362,1.0
3471079,1.0
2631338,1.3271095153
2830339,1.0
3527874,1.0000886603
1134989,1.0
734845,0.6113511534
2237799,0.6754438953
1707218,0.6825906344
1582070,1.0
2713332,1.0
3123355,18.093433268
3321140,1.0
1690429,1.0
2377552,1.0
3276562,0.7202721198
810529,1.0
2098800,1.0
2840813,1.0
3363444,1.0
3645795,1.0
3300900,1.0
